InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,TotalRevenue
INV009395,SKU0427,DeluxeWidgetC,11,2011-12-27,136.16,16703,UnitedKingdom,Clothing,4279.99
INV009396,SKU0180,BudgetWidgetE,73,2011-12-27,58.61,12602,Belgium,Sports,70.83
INV009397,SKU0326,StandardWidgetD,11,2011-12-27,94.77,18318,Spain,Toys,31.37
INV009398,SKU0107,DeluxeWidgetC,66,2011-12-27,36.98,14430,France,HomeGarden,770.68
INV009399,SKU0334,ClassicWidgetB,27,2011-12-27,7.72,14853,Spain,Clothing,2476.79
INV009400,SKU0161,ClassicWidgetB,58,2011-12-27,88.07,19623,Germany,Clothing,2850.3
INV009401,SKU0301,StandardWidgetD,90,2011-12-27,7.61,12168,UnitedKingdom,HomeGarden,569.33
INV009402,SKU0492,PremiumWidgetA,72,2011-12-27,108.68,12748,France,HomeGarden,362.36
INV009403,SKU0451,BasicWidgetH,21,2011-12-27,100.72,11308,Australia,Books,4141.84
INV009404,SKU0205,PremiumWidgetA,21,2011-12-27,55.71,11593,France,Electronics,2322.88
INV009405,SKU0077,BasicWidgetH,72,2011-12-27,61.99,11493,Belgium,Electronics,4962.48
INV009406,SKU0015,ClassicWidgetB,1,2011-12-27,137.71,17883,Netherlands,Clothing,1147.5
INV009407,SKU0326,BasicWidgetH,58,2011-12-27,2.46,14777,Netherlands,HomeGarden,3236.36
INV009408,SKU0095,EliteWidgetG,13,2011-12-28,84.71,16438,Australia,Books,4022.14
INV009409,SKU0146,EliteWidgetG,73,2011-12-28,138.54,17108,Australia,Sports,4363.32
INV009410,SKU0001,StandardWidgetD,92,2011-12-28,137.14,18438,Germany,Electronics,1532.29
INV009411,SKU0009,PremiumWidgetA,6,2011-12-28,87.91,11082,Germany,Toys,967.21
INV009412,SKU0433,BudgetWidgetE,87,2011-12-28,57.49,19673,Spain,Electronics,1131.25
INV009413,SKU0124,ClassicWidgetB,58,2011-12-28,15.29,10010,Belgium,HomeGarden,3334.05
INV009414,SKU0080,ProWidgetF,17,2011-12-28,26.48,12006,Netherlands,Food,2612.13
INV009415,SKU0484,BudgetWidgetE,73,2011-12-28,102.11,13529,UnitedKingdom,Sports,2995.36
INV009416,SKU0139,StandardWidgetD,12,2011-12-28,2.99,12292,Germany,Electronics,103.62
INV009417,SKU0325,ProWidgetF,86,2011-12-28,132.58,10944,UnitedKingdom,Food,1955.48
INV009418,SKU0149,BudgetWidgetE,52,2011-12-28,88.4,18626,Spain,Books,1551.43
INV009419,SKU0287,PremiumWidgetA,76,2011-12-28,7.25,16248,Netherlands,Electronics,4319.04
INV009420,SKU0360,BasicWidgetH,70,2011-12-28,36.35,12289,Germany,HomeGarden,3881.52
INV009421,SKU0339,EliteWidgetG,73,2011-12-28,89.33,13343,UnitedKingdom,HomeGarden,2148.43
INV009422,SKU0128,PremiumWidgetA,52,2011-12-28,5.82,12566,Spain,Toys,3153.02
INV009423,SKU0437,ProWidgetF,37,2011-12-28,117.11,11759,UnitedKingdom,Toys,239.35
INV009424,SKU0238,BasicWidgetH,3,2011-12-28,138.03,15163,Germany,Sports,3186.62
INV009425,SKU0057,BasicWidgetH,98,2011-12-28,144.2,13875,Australia,Electronics,486.93
INV009426,SKU0197,BasicWidgetH,8,2011-12-28,110.18,12228,Spain,Sports,3570.38
INV009427,SKU0210,DeluxeWidgetC,10,2011-12-28,128.6,18459,Spain,Food,2869.62
INV009428,SKU0401,EliteWidgetG,47,2011-12-28,91.8,17019,France,Electronics,1503.17
INV009429,SKU0389,ClassicWidgetB,41,2011-12-28,69.05,14477,Australia,Clothing,1854.83
INV009430,SKU0044,ProWidgetF,64,2011-12-28,107.11,15917,Spain,Electronics,451.37
INV009431,SKU0096,StandardWidgetD,42,2011-12-28,34.02,10514,France,HomeGarden,1614.62
INV009432,SKU0278,ClassicWidgetB,43,2011-12-29,16.91,11743,UnitedKingdom,HomeGarden,4834.25
INV009433,SKU0022,BudgetWidgetE,9,2011-12-29,114.4,19121,Germany,Clothing,2431.44
INV009434,SKU0409,EliteWidgetG,14,2011-12-29,143.75,17856,Spain,Electronics,2371.73
INV009435,SKU0460,StandardWidgetD,91,2011-12-29,86.83,11448,Netherlands,Electronics,3146.51
INV009436,SKU0390,StandardWidgetD,96,2011-12-29,72.64,13887,Germany,HomeGarden,2422.73
INV009437,SKU0334,PremiumWidgetA,4,2011-12-29,80.39,10198,Australia,Clothing,1778.19
INV009438,SKU0043,BudgetWidgetE,2,2011-12-29,72.03,11780,France,HomeGarden,698.47
INV009439,SKU0026,PremiumWidgetA,97,2011-12-29,66.61,14900,Germany,Food,3151.95
INV009440,SKU0281,PremiumWidgetA,85,2011-12-29,142.08,14422,France,Clothing,3744.86
INV009441,SKU0096,BasicWidgetH,1,2011-12-29,72.22,19905,Australia,HomeGarden,4615.59
INV009442,SKU0462,EliteWidgetG,75,2011-12-29,12.62,15713,Australia,Books,16.07
INV009443,SKU0035,DeluxeWidgetC,65,2011-12-29,114.94,15743,Germany,Electronics,334.24
INV009444,SKU0108,PremiumWidgetA,46,2011-12-29,59.04,13504,Spain,Sports,4497.13
INV009445,SKU0054,ClassicWidgetB,59,2011-12-29,106.75,17672,Netherlands,Books,3156.15
INV009446,SKU0191,StandardWidgetD,75,2011-12-29,87.15,12567,Spain,HomeGarden,4789.59
INV009447,SKU0218,EliteWidgetG,7,2011-12-29,107.12,19121,Belgium,Clothing,2154.79
INV009448,SKU0184,PremiumWidgetA,66,2011-12-29,9.77,14625,Netherlands,Sports,2084.02
INV009449,SKU0068,ProWidgetF,15,2011-12-29,5.56,17090,France,Clothing,1721.98
INV009450,SKU0316,ClassicWidgetB,72,2011-12-29,57.09,15352,Germany,Toys,714.95
INV009451,SKU0129,BudgetWidgetE,47,2011-12-29,104.13,11419,UnitedKingdom,Clothing,1893.79
INV009452,SKU0054,StandardWidgetD,90,2011-12-29,33.94,19522,Australia,Toys,74.23
INV009453,SKU0377,EliteWidgetG,40,2011-12-29,65.29,12557,Spain,Food,2547.06
INV009454,SKU0096,ProWidgetF,42,2011-12-29,147.13,17870,France,Toys,4236.2
INV009455,SKU0335,EliteWidgetG,51,2011-12-29,32.62,10423,Australia,Electronics,1606.66
INV009456,SKU0086,EliteWidgetG,35,2011-12-30,127.27,10149,France,HomeGarden,474.11
INV009457,SKU0293,ProWidgetF,41,2011-12-30,123.91,19705,Germany,Electronics,4868.83
INV009458,SKU0118,BudgetWidgetE,85,2011-12-30,133.76,18095,France,Toys,645.76
INV009459,SKU0207,ProWidgetF,57,2011-12-30,137.31,10138,France,Clothing,2643.96
INV009460,SKU0333,ClassicWidgetB,38,2011-12-30,76.34,17065,Belgium,Electronics,4046.12
INV009461,SKU0412,BasicWidgetH,72,2011-12-30,102.45,11870,UnitedKingdom,Books,1262.47
INV009462,SKU0153,EliteWidgetG,96,2011-12-30,93.02,12061,France,Food,4207.61
INV009463,SKU0034,BudgetWidgetE,8,2011-12-30,46.69,18120,Netherlands,Toys,2785.57
INV009464,SKU0078,EliteWidgetG,74,2011-12-30,42.33,18181,France,Clothing,1660.35
INV009465,SKU0066,ProWidgetF,63,2011-12-30,51.56,14280,France,Clothing,4328.58
INV009466,SKU0342,BudgetWidgetE,87,2011-12-30,33.16,15696,Germany,Books,3110.38
INV009467,SKU0412,BudgetWidgetE,4,2011-12-30,113.73,10742,France,Clothing,3077.31
INV009468,SKU0033,PremiumWidgetA,48,2011-12-30,144.7,16424,Belgium,Sports,2520.54
INV009469,SKU0096,PremiumWidgetA,52,2011-12-30,130.23,14181,UnitedKingdom,Sports,1374.41
INV009470,SKU0168,BasicWidgetH,38,2011-12-30,33.08,18268,Germany,HomeGarden,1525.0
INV009471,SKU0168,PremiumWidgetA,94,2011-12-30,8.26,11991,Belgium,HomeGarden,441.31
INV009472,SKU0150,ProWidgetF,87,2011-12-30,113.69,15256,Australia,Electronics,1219.37
INV009473,SKU0070,StandardWidgetD,5,2011-12-30,58.84,13705,Netherlands,Electronics,1389.85
INV009474,SKU0002,ClassicWidgetB,85,2011-12-30,123.78,11016,Netherlands,Food,294.45
INV009475,SKU0313,ProWidgetF,70,2011-12-30,117.0,18288,Australia,Books,552.46
INV009476,SKU0031,EliteWidgetG,81,2011-12-30,94.0,10994,France,Books,1351.99
INV009477,SKU0286,PremiumWidgetA,89,2011-12-30,38.67,19746,UnitedKingdom,Toys,3386.59
INV009478,SKU0081,BudgetWidgetE,24,2011-12-30,16.05,16941,UnitedKingdom,Food,921.99
INV009479,SKU0042,ProWidgetF,86,2011-12-30,38.27,19224,UnitedKingdom,Clothing,2609.73
INV009480,SKU0390,BudgetWidgetE,77,2011-12-31,76.71,18274,UnitedKingdom,HomeGarden,2540.01
INV009481,SKU0104,BasicWidgetH,17,2011-12-31,146.93,19727,Belgium,Toys,4170.36
INV009482,SKU0000,EliteWidgetG,78,2011-12-31,10.02,14525,France,HomeGarden,3046.21
INV009483,SKU0060,BudgetWidgetE,98,2011-12-31,30.41,15209,Australia,HomeGarden,4585.08
INV009484,SKU0269,BudgetWidgetE,90,2011-12-31,94.28,10512,Belgium,HomeGarden,3140.88
INV009485,SKU0179,BasicWidgetH,83,2011-12-31,46.0,11922,Belgium,Electronics,128.55
INV009486,SKU0223,DeluxeWidgetC,26,2011-12-31,128.85,11697,Australia,Sports,1908.08
INV009487,SKU0005,StandardWidgetD,3,2011-12-31,21.34,11914,Netherlands,Toys,3495.54
INV009488,SKU0102,ClassicWidgetB,2,2011-12-31,144.49,14753,Australia,Books,2376.13
INV009489,SKU0009,ClassicWidgetB,92,2011-12-31,136.9,16816,UnitedKingdom,Books,2097.57
INV009490,SKU0070,PremiumWidgetA,2,2011-12-31,133.19,18838,France,HomeGarden,3358.06
INV009491,SKU0089,DeluxeWidgetC,22,2011-12-31,26.37,10797,Belgium,HomeGarden,1429.38
INV009492,SKU0225,ProWidgetF,71,2011-12-31,49.76,18268,Germany,Electronics,4544.98
INV009493,SKU0157,BasicWidgetH,4,2011-12-31,120.71,16224,Germany,Electronics,2066.3
INV009494,SKU0227,ProWidgetF,38,2011-12-31,121.27,16697,UnitedKingdom,Books,3156.46
INV009495,SKU0404,ClassicWidgetB,84,2011-12-31,105.92,18933,Spain,HomeGarden,4911.68
INV009496,SKU0125,StandardWidgetD,70,2011-12-31,67.48,11225,Netherlands,HomeGarden,3927.62
INV009497,SKU0443,BudgetWidgetE,73,2011-12-31,47.08,15566,Belgium,Food,2658.58
INV009498,SKU0208,EliteWidgetG,52,2011-12-31,144.46,19156,Germany,Toys,4297.08
INV009499,SKU0096,PremiumWidgetA,31,2011-12-31,21.32,15922,Spain,Books,2802.63
INV009500,SKU0073,StandardWidgetD,26,2011-12-31,7.04,15036,UnitedKingdom,Electronics,2208.83
INV009501,SKU0114,ClassicWidgetB,36,2011-12-31,1.87,18503,Belgium,Toys,4367.39
INV009502,SKU0190,DeluxeWidgetC,26,2011-12-31,116.37,12646,Belgium,Books,136.75
INV009503,SKU0494,PremiumWidgetA,28,2011-12-31,8.98,17684,Belgium,Electronics,2037.92
INV009504,SKU0169,BasicWidgetH,5,2012-01-01,81.03,12731,France,Electronics,1715.62
INV009505,SKU0306,ClassicWidgetB,74,2012-01-01,55.41,18824,Germany,Toys,3570.72
INV009506,SKU0447,ProWidgetF,18,2012-01-01,22.46,14694,UnitedKingdom,Toys,63.92
INV009507,SKU0203,PremiumWidgetA,15,2012-01-01,111.22,15545,Germany,Electronics,3304.6
INV009508,SKU0055,BasicWidgetH,57,2012-01-01,8.72,13681,France,HomeGarden,1732.46
INV009509,SKU0207,ClassicWidgetB,97,2012-01-01,48.1,10414,Australia,Books,490.37
INV009510,SKU0040,ProWidgetF,5,2012-01-01,84.55,19734,Australia,Electronics,4901.67
INV009511,SKU0031,EliteWidgetG,37,2012-01-01,60.66,18963,France,Sports,1061.93
INV009512,SKU0014,ProWidgetF,86,2012-01-01,39.24,14479,France,Food,1746.3
INV009513,SKU0061,BudgetWidgetE,86,2012-01-01,138.94,17199,Australia,Electronics,1036.03
INV009514,SKU0154,BasicWidgetH,22,2012-01-01,139.68,18678,France,Electronics,3310.29
INV009515,SKU0283,BasicWidgetH,52,2012-01-01,62.71,19971,Belgium,Toys,3912.8
INV009516,SKU0208,DeluxeWidgetC,15,2012-01-01,59.36,17532,France,Electronics,4303.34
INV009517,SKU0319,BasicWidgetH,17,2012-01-01,46.45,16407,France,Food,1555.68
INV009518,SKU0493,BudgetWidgetE,51,2012-01-01,128.44,17309,Australia,Clothing,2623.24
INV009519,SKU0186,ClassicWidgetB,45,2012-01-01,85.4,18221,Australia,Toys,3316.62
INV009520,SKU0497,EliteWidgetG,63,2012-01-01,13.88,18321,Spain,Sports,3147.98
INV009521,SKU0441,StandardWidgetD,28,2012-01-01,128.07,17945,Germany,HomeGarden,3580.42
INV009522,SKU0129,EliteWidgetG,59,2012-01-01,80.47,15189,Australia,Food,3848.87
INV009523,SKU0126,EliteWidgetG,86,2012-01-01,62.63,14214,Germany,Toys,488.27
INV009524,SKU0291,BasicWidgetH,21,2012-01-01,51.01,12374,Belgium,Books,842.39
INV009525,SKU0113,EliteWidgetG,42,2012-01-01,15.36,13983,Belgium,Books,3671.87
INV009526,SKU0198,BasicWidgetH,81,2012-01-01,143.53,10207,Australia,Toys,2383.9
INV009527,SKU0012,BudgetWidgetE,69,2012-01-01,111.32,18139,Netherlands,Books,2135.74
INV009528,SKU0270,StandardWidgetD,82,2012-01-02,20.2,19173,Germany,Toys,2277.75
INV009529,SKU0088,ProWidgetF,17,2012-01-02,76.93,14302,France,HomeGarden,1860.76
INV009530,SKU0214,BasicWidgetH,68,2012-01-02,83.56,16911,Netherlands,Electronics,2955.75
INV009531,SKU0443,ClassicWidgetB,7,2012-01-02,25.6,16690,Spain,Sports,1617.3
INV009532,SKU0277,DeluxeWidgetC,89,2012-01-02,64.37,10111,Australia,Books,3184.44
INV009533,SKU0446,StandardWidgetD,40,2012-01-02,97.04,17153,Australia,Clothing,1013.98
INV009534,SKU0473,ClassicWidgetB,40,2012-01-02,42.96,14709,Spain,Clothing,3788.69
INV009535,SKU0480,BasicWidgetH,43,2012-01-02,50.08,15040,Netherlands,Sports,3908.22
INV009536,SKU0202,StandardWidgetD,73,2012-01-02,18.74,11409,UnitedKingdom,Books,2893.03
INV009537,SKU0073,BasicWidgetH,83,2012-01-02,62.28,18897,Belgium,Electronics,1847.25
INV009538,SKU0024,BudgetWidgetE,51,2012-01-02,87.79,15872,France,Books,72.97
INV009539,SKU0100,ClassicWidgetB,73,2012-01-02,17.92,18132,Germany,Food,608.54
INV009540,SKU0175,BudgetWidgetE,23,2012-01-02,92.41,16275,Netherlands,Electronics,399.36
INV009541,SKU0426,PremiumWidgetA,95,2012-01-02,59.97,16993,Germany,Books,52.01
INV009542,SKU0116,ClassicWidgetB,32,2012-01-02,101.89,14199,Australia,Clothing,3611.38
INV009543,SKU0165,StandardWidgetD,31,2012-01-02,47.57,12600,UnitedKingdom,HomeGarden,4780.38
INV009544,SKU0040,PremiumWidgetA,17,2012-01-02,85.49,14857,Spain,Toys,56.83
INV009545,SKU0428,BudgetWidgetE,58,2012-01-02,92.11,17806,UnitedKingdom,Sports,564.34
INV009546,SKU0343,BudgetWidgetE,86,2012-01-02,103.73,16805,Germany,Electronics,4303.52
INV009547,SKU0423,StandardWidgetD,35,2012-01-02,113.66,17498,Spain,HomeGarden,3442.82
INV009548,SKU0365,PremiumWidgetA,30,2012-01-02,20.88,15039,Belgium,Electronics,2024.15
INV009549,SKU0119,EliteWidgetG,64,2012-01-02,144.8,19039,Australia,Food,4963.99
INV009550,SKU0096,ProWidgetF,53,2012-01-02,126.62,12943,Spain,Sports,2868.53
INV009551,SKU0144,DeluxeWidgetC,51,2012-01-02,84.57,18067,Belgium,Food,3348.33
INV009552,SKU0215,StandardWidgetD,37,2012-01-03,133.61,18360,Spain,Food,3266.23
INV009553,SKU0228,BudgetWidgetE,90,2012-01-03,57.67,16700,UnitedKingdom,HomeGarden,1114.29
INV009554,SKU0312,ClassicWidgetB,6,2012-01-03,5.63,10984,France,Food,2441.13
INV009555,SKU0129,PremiumWidgetA,34,2012-01-03,109.19,11107,Australia,HomeGarden,1082.84
INV009556,SKU0351,BasicWidgetH,56,2012-01-03,141.53,18298,Netherlands,Toys,2547.81
INV009557,SKU0376,ProWidgetF,96,2012-01-03,24.7,17432,Netherlands,Toys,154.88
INV009558,SKU0317,DeluxeWidgetC,25,2012-01-03,96.76,14342,Netherlands,Sports,1910.41
INV009559,SKU0471,ClassicWidgetB,13,2012-01-03,122.11,11553,France,Sports,1861.68
INV009560,SKU0136,PremiumWidgetA,63,2012-01-03,135.81,12002,Australia,Electronics,1458.86
INV009561,SKU0323,ProWidgetF,66,2012-01-03,41.84,18104,Spain,Food,397.07
INV009562,SKU0336,StandardWidgetD,5,2012-01-03,19.75,10497,Germany,HomeGarden,3855.06
INV009563,SKU0272,BasicWidgetH,75,2012-01-03,37.55,14949,Germany,Sports,2102.85
INV009564,SKU0116,ProWidgetF,11,2012-01-03,86.87,11421,Australia,Toys,4070.05
INV009565,SKU0305,StandardWidgetD,88,2012-01-03,137.85,13474,France,Electronics,4178.8
INV009566,SKU0367,BasicWidgetH,78,2012-01-03,87.59,15980,Australia,Books,1068.77
INV009567,SKU0093,BasicWidgetH,94,2012-01-03,137.98,14373,Germany,Toys,2107.23
INV009568,SKU0167,EliteWidgetG,44,2012-01-03,115.62,18733,Australia,Sports,3605.15
INV009569,SKU0441,PremiumWidgetA,99,2012-01-03,89.96,17310,Netherlands,Toys,2497.98
INV009570,SKU0202,BasicWidgetH,85,2012-01-03,3.76,18980,Belgium,Food,4275.49
INV009571,SKU0340,ProWidgetF,69,2012-01-03,50.29,18547,Spain,Toys,2858.27
INV009572,SKU0148,BasicWidgetH,2,2012-01-03,9.09,15643,Australia,HomeGarden,3148.28
INV009573,SKU0401,DeluxeWidgetC,40,2012-01-03,48.68,19418,Spain,Books,3935.33
INV009574,SKU0182,ProWidgetF,37,2012-01-03,9.82,18441,UnitedKingdom,Sports,611.99
INV009575,SKU0412,PremiumWidgetA,49,2012-01-03,25.59,16178,Australia,Food,2921.66
INV009576,SKU0151,ClassicWidgetB,98,2012-01-04,61.9,10531,Germany,Clothing,428.06
INV009577,SKU0073,ClassicWidgetB,75,2012-01-04,77.48,18750,Belgium,HomeGarden,1303.5
INV009578,SKU0364,ProWidgetF,36,2012-01-04,32.96,11619,Germany,Food,1063.65
INV009579,SKU0400,ProWidgetF,75,2012-01-04,110.02,11291,Belgium,Toys,2835.81
INV009580,SKU0273,StandardWidgetD,73,2012-01-04,88.76,13124,Spain,HomeGarden,4219.67
INV009581,SKU0041,PremiumWidgetA,70,2012-01-04,103.92,14880,Germany,Electronics,664.92
INV009582,SKU0495,StandardWidgetD,34,2012-01-04,110.05,14113,Netherlands,Food,3842.21
INV009583,SKU0211,DeluxeWidgetC,58,2012-01-04,109.17,19319,Germany,Clothing,716.19
INV009584,SKU0100,EliteWidgetG,37,2012-01-04,140.47,13911,UnitedKingdom,Sports,949.17
INV009585,SKU0044,ClassicWidgetB,96,2012-01-04,35.96,17159,Australia,Clothing,4584.78
INV009586,SKU0081,BasicWidgetH,60,2012-01-04,40.89,11107,France,Toys,49.64
INV009587,SKU0016,BasicWidgetH,12,2012-01-04,14.58,15427,Germany,Sports,986.52
INV009588,SKU0072,BudgetWidgetE,32,2012-01-04,89.09,15270,Australia,Food,1078.56
INV009589,SKU0013,BudgetWidgetE,81,2012-01-04,59.58,16496,Netherlands,Electronics,1410.12
INV009590,SKU0432,PremiumWidgetA,4,2012-01-04,74.68,11687,Australia,Toys,1817.7
INV009591,SKU0156,BasicWidgetH,33,2012-01-04,25.89,15987,Germany,Toys,516.79
INV009592,SKU0222,PremiumWidgetA,43,2012-01-04,97.53,14471,Germany,Books,2342.8
INV009593,SKU0131,BudgetWidgetE,9,2012-01-04,93.04,15681,Spain,Clothing,1997.35
INV009594,SKU0337,PremiumWidgetA,98,2012-01-04,40.09,13475,Belgium,HomeGarden,3125.04
INV009595,SKU0403,ClassicWidgetB,51,2012-01-04,70.08,12577,Germany,Sports,4337.72
INV009596,SKU0375,DeluxeWidgetC,94,2012-01-04,134.2,12532,UnitedKingdom,Clothing,1489.3
INV009597,SKU0375,DeluxeWidgetC,20,2012-01-04,116.14,14217,Australia,Sports,2732.89
INV009598,SKU0046,BasicWidgetH,39,2012-01-04,34.43,16937,Spain,Clothing,1857.52
INV009599,SKU0106,StandardWidgetD,23,2012-01-04,131.89,12029,Belgium,HomeGarden,202.21
INV009600,SKU0107,ClassicWidgetB,41,2012-01-05,10.56,19335,France,Sports,4105.56
INV009601,SKU0264,EliteWidgetG,44,2012-01-05,62.38,15958,UnitedKingdom,Sports,3171.45
INV009602,SKU0204,PremiumWidgetA,35,2012-01-05,12.48,15418,France,Books,11.86
INV009603,SKU0078,PremiumWidgetA,23,2012-01-05,138.67,16190,Germany,Electronics,1248.61
INV009604,SKU0154,BasicWidgetH,58,2012-01-05,6.59,17764,France,Clothing,1545.64
INV009605,SKU0270,EliteWidgetG,48,2012-01-05,23.11,19939,France,HomeGarden,4057.85
INV009606,SKU0475,StandardWidgetD,87,2012-01-05,137.3,14819,UnitedKingdom,Food,3803.81
INV009607,SKU0484,StandardWidgetD,58,2012-01-05,87.53,15919,UnitedKingdom,Books,1981.32
INV009608,SKU0246,PremiumWidgetA,57,2012-01-05,119.38,18409,Australia,Books,787.55
INV009609,SKU0018,PremiumWidgetA,87,2012-01-05,2.95,12810,France,Electronics,1930.77
INV009610,SKU0345,EliteWidgetG,39,2012-01-05,63.15,13415,UnitedKingdom,Food,4050.92
INV009611,SKU0435,BasicWidgetH,28,2012-01-05,147.68,15952,Australia,HomeGarden,2262.5
INV009612,SKU0025,ClassicWidgetB,64,2012-01-05,87.18,15433,France,Food,580.24
INV009613,SKU0216,EliteWidgetG,62,2012-01-05,127.53,11716,Belgium,Toys,193.7
INV009614,SKU0153,StandardWidgetD,83,2012-01-05,144.55,17897,France,Clothing,1667.34
INV009615,SKU0153,EliteWidgetG,62,2012-01-05,102.91,10289,Spain,Sports,742.67
INV009616,SKU0173,EliteWidgetG,94,2012-01-05,49.48,14697,Germany,Electronics,3725.46
INV009617,SKU0091,EliteWidgetG,85,2012-01-05,46.64,10609,Belgium,Sports,1394.51
INV009618,SKU0432,ClassicWidgetB,88,2012-01-05,11.16,12353,UnitedKingdom,Books,4387.39
INV009619,SKU0337,ProWidgetF,85,2012-01-05,64.45,17645,Netherlands,Sports,3087.13
INV009620,SKU0479,PremiumWidgetA,26,2012-01-05,137.35,10535,Belgium,Clothing,1968.93
INV009621,SKU0180,BudgetWidgetE,51,2012-01-05,71.97,13291,Spain,Toys,3050.68
INV009622,SKU0130,BasicWidgetH,50,2012-01-05,136.69,13757,UnitedKingdom,Clothing,1476.57
INV009623,SKU0449,EliteWidgetG,36,2012-01-05,122.66,18948,Spain,Toys,707.48
INV009624,SKU0480,BasicWidgetH,26,2012-01-06,147.64,17157,Germany,Sports,4820.92
INV009625,SKU0297,BudgetWidgetE,33,2012-01-06,142.18,13849,Spain,Sports,2816.24
INV009626,SKU0274,ProWidgetF,68,2012-01-06,106.12,18069,Spain,Electronics,37.63
INV009627,SKU0272,PremiumWidgetA,73,2012-01-06,130.75,18545,Australia,Toys,1552.26
INV009628,SKU0491,StandardWidgetD,8,2012-01-06,112.34,14830,Belgium,Clothing,798.51
INV009629,SKU0416,BudgetWidgetE,66,2012-01-06,105.66,14330,UnitedKingdom,Sports,1291.66
INV009630,SKU0075,BasicWidgetH,93,2012-01-06,107.48,18497,Belgium,HomeGarden,279.52
INV009631,SKU0176,BasicWidgetH,23,2012-01-06,108.3,15229,France,Electronics,1226.18
INV009632,SKU0183,BasicWidgetH,70,2012-01-06,57.22,12995,Netherlands,Electronics,3415.4
INV009633,SKU0318,StandardWidgetD,55,2012-01-06,63.82,16970,Australia,Food,4103.23
INV009634,SKU0130,BudgetWidgetE,43,2012-01-06,44.46,12214,Belgium,Electronics,1737.61
INV009635,SKU0362,BasicWidgetH,21,2012-01-06,22.66,19401,UnitedKingdom,Electronics,2612.81
INV009636,SKU0048,StandardWidgetD,22,2012-01-06,69.04,10275,Australia,Toys,209.91
INV009637,SKU0054,EliteWidgetG,9,2012-01-06,135.04,16153,Belgium,Toys,454.91
INV009638,SKU0153,BasicWidgetH,34,2012-01-06,97.86,16553,France,Sports,2760.07
INV009639,SKU0354,BudgetWidgetE,59,2012-01-06,8.9,18338,Spain,Books,4203.04
INV009640,SKU0199,StandardWidgetD,26,2012-01-06,121.77,13548,Netherlands,Food,440.85
INV009641,SKU0307,ProWidgetF,1,2012-01-06,140.34,16972,Belgium,HomeGarden,2093.31
INV009642,SKU0355,ClassicWidgetB,5,2012-01-06,124.5,10851,Belgium,Books,4852.15
INV009643,SKU0372,StandardWidgetD,41,2012-01-06,109.27,14523,France,Books,3694.22
INV009644,SKU0117,ClassicWidgetB,63,2012-01-06,22.94,18679,Netherlands,Sports,988.82
INV009645,SKU0262,ClassicWidgetB,22,2012-01-06,52.68,11553,Australia,Electronics,1426.59
INV009646,SKU0045,PremiumWidgetA,68,2012-01-06,85.01,11761,Spain,Electronics,4739.63
INV009647,SKU0301,EliteWidgetG,48,2012-01-06,11.99,18775,Spain,Sports,1105.72
INV009648,SKU0355,ProWidgetF,66,2012-01-07,16.39,16799,UnitedKingdom,Sports,2205.1
INV009649,SKU0399,ClassicWidgetB,16,2012-01-07,140.17,14310,Netherlands,Toys,1778.69
INV009650,SKU0407,DeluxeWidgetC,80,2012-01-07,105.55,14605,France,Clothing,2450.7
INV009651,SKU0188,EliteWidgetG,53,2012-01-07,41.63,18702,Netherlands,Electronics,1183.66
INV009652,SKU0309,ClassicWidgetB,86,2012-01-07,49.44,17756,Belgium,HomeGarden,3342.08
INV009653,SKU0317,StandardWidgetD,65,2012-01-07,57.97,13813,Australia,Clothing,1173.72
INV009654,SKU0128,ClassicWidgetB,79,2012-01-07,11.72,15891,Spain,Books,3010.9
INV009655,SKU0048,StandardWidgetD,64,2012-01-07,111.01,16888,Australia,Food,1789.49
INV009656,SKU0024,BasicWidgetH,88,2012-01-07,26.94,16194,Australia,Toys,1258.13
INV009657,SKU0265,StandardWidgetD,68,2012-01-07,120.87,18147,Belgium,Toys,3475.32
INV009658,SKU0117,DeluxeWidgetC,63,2012-01-07,126.96,13202,UnitedKingdom,Electronics,4826.23
INV009659,SKU0463,ClassicWidgetB,62,2012-01-07,95.95,10342,Australia,Sports,4347.01
INV009660,SKU0143,ClassicWidgetB,82,2012-01-07,115.59,17745,UnitedKingdom,Sports,435.09
INV009661,SKU0441,BudgetWidgetE,81,2012-01-07,26.19,11423,Belgium,Food,2272.61
